,split,uri,labels
44315,train,20/223/414/5877/front_fr.28.400.jpg,2;5;6;25
44316,train,20/223/810/0087/front_fr.3.400.jpg,0
44317,train,20/225/802/4622/front_fr.3.400.jpg,2;5;6;10
44318,train,20/230/202/0020/front_en.20.400.jpg,7;11
44319,train,20/239/001/5434/front_en.20.400.jpg,2;5;6;10
44320,train,20/239/001/5991/front_fr.4.400.jpg,2;5;6;10
44321,train,20/239/001/6585/front_fr.6.400.jpg,2;5;6;10
44322,train,20/239/001/7834/front_fr.54.400.jpg,2;5;6;10
44323,train,20/239/002/1121/front_fr.32.400.jpg,2;5;6;10;12
44324,train,20/242/320/0127/front_en.3.400.jpg,21
44325,train,20/242/360/0118/front_fr.3.400.jpg,12
44326,train,20/242/500/1029/front_fr.15.400.jpg,2;5;6;25
44327,train,20/243/859/8097/front_fr.4.400.jpg,21
44328,train,20/257/628/1288/front_en.3.400.jpg,8
44329,test,20/285/310/2312/front_fr.26.400.jpg,2;5;6;10
44330,train,20/287/202/0154/front_fr.4.400.jpg,7;11
44331,train,20/287/700/0335/front_fr.27.400.jpg,2;5;6;10
44332,train,20/312/391/3249/front_fr.3.400.jpg,3;24
44333,train,20/322/341/1430/front_it.4.400.jpg,3;9;16
44334,train,20/329/900/0231/front_fr.3.400.jpg,21
44335,train,20/334/700/0282/front_fr.4.400.jpg,17;18
44336,train,20/337/900/8614/front_fr.4.400.jpg,12;19
44337,train,20/346/800/0062/front_fr.3.400.jpg,7;11
44338,train,20/375/623/0775/front_fr.20.400.jpg,2;5;6;10
44339,train,20/381/730/1338/front_en.3.400.jpg,21
44340,train,20/392/210/1540/front_fr.4.400.jpg,21
44341,train,20/392/786/4037/front_el.4.400.jpg,1
44342,train,20/393/701/2596/front_fr.3.400.jpg,12;16
44343,train,20/393/702/4704/front_fr.3.400.jpg,1;13
44344,train,20/393/915/1064/front_fr.8.400.jpg,21
44345,test,20/396/769/8029/front_fr.3.400.jpg,3;24
44346,train,20/447/240/0190/front_fr.4.400.jpg,21
44347,test,20/447/702/1000/front_fr.4.400.jpg,21
44348,train,20/476/600/2246/front_fr.12.400.jpg,21
44349,train,20/490/400/0066/front_fr.3.400.jpg,2;5;6;10
44350,train,20/500/100/7507/front_uk.16.400.jpg,21
44351,train,20/554/100/0600/front_fr.3.400.jpg,21
44352,train,20/565/900/0516/front_fr.4.400.jpg,7;22
44353,train,20/587/400/0032/front_fr.4.400.jpg,21
44354,train,20/633/400/0012/front_fr.4.400.jpg,21
44355,train,20/654/200/2921/front_fr.3.400.jpg,0
44356,train,20/656/000/2552/front_fr.11.400.jpg,4
44357,train,20/667/410/2001/front_el.4.400.jpg,3;9
44358,train,20/675/975/0301/front_fr.4.400.jpg,1;13
44359,train,20/686/600/0368/front_fr.3.400.jpg,21
44360,test,20/805/604/0055/front_el.3.400.jpg,29
44361,train,2118887/front_fr.4.400.jpg,1;27
44362,train,21/300/473/0001/front_fr.7.400.jpg,21
44363,train,21/300/554/0050/front_fr.4.400.jpg,21
44364,train,21/400/007/5059/front_fr.4.400.jpg,12;16
44365,train,21/400/041/4001/front_fr.4.400.jpg,21
44366,train,21/400/120/0030/front_fr.3.400.jpg,21
44367,train,21/400/134/5069/front_fr.3.400.jpg,21
44368,test,2535239/front_en.3.400.jpg,0
44369,train,25/739/850/0512/front_de.10.400.jpg,3;24
44370,train,27/739/353/6453/front_fr.4.400.jpg,4
44371,train,28/100/401/1161/front_fr.4.400.jpg,0
44372,train,28/101/010/0590/front_fr.4.400.jpg,1;26
44373,train,28/101/063/4101/front_en.4.400.jpg,0
44374,train,28/102/942/7923/front_it.4.400.jpg,3;9;12
44375,train,28/105/435/0043/front_fr.19.400.jpg,12;16
44376,train,28/111/700/0229/front_fr.4.400.jpg,8
44377,train,28/111/701/1607/front_fr.4.400.jpg,29
44378,test,28/111/701/3687/front_fr.4.400.jpg,3;9;18
44379,train,28/300/320/1000/front_en.9.400.jpg,3;7;9;11;12
44380,train,28/300/320/7248/front_en.9.400.jpg,18
44381,train,28/300/361/0369/front_fr.3.400.jpg,29
44382,train,28/301/332/3105/front_en.14.400.jpg,18;19;23
44383,test,28/500/039/7052/front_ar.8.400.jpg,3;9
44384,train,28/500/110/0026/front_en.3.400.jpg,2;5;6;10
44385,train,28/500/129/0017/front_fr.4.400.jpg,3;9;12
44386,test,28/500/140/0164/front_fr.9.400.jpg,29
44387,train,28/500/152/9766/front_ar.4.400.jpg,29
44388,train,28/500/219/4208/front_fr.4.400.jpg,20
44389,train,28/500/806/0132/front_fr.4.400.jpg,0
44390,train,28/700/050/7219/front_fr.4.400.jpg,12;16
44391,train,28/900/007/1004/front_en.5.400.jpg,1
44392,train,29/000/300/2629/front_fr.3.400.jpg,0
44393,train,29/005/200/1697/front_fr.3.400.jpg,3
44394,train,29/007/400/3198/front_fr.10.400.jpg,0
44395,train,29/012/200/7499/front_fr.4.400.jpg,2;5;6;10
44396,train,2903212/front_fr.5.400.jpg,2;5;6;10
44397,train,29/069/400/6654/front_en.4.400.jpg,7;11
44398,train,29/209/700/1465/front_fr.3.400.jpg,19;23
44399,train,29/260/004/2404/front_en.4.400.jpg,0;2
44400,train,29/287/400/0032/front_en.36.400.jpg,2;5;6;10
44401,train,29/641/261/2084/front_fr.3.400.jpg,4;14
44402,train,30/100/056/0385/front_fr.3.400.jpg,1
44403,train,30/400/004/4114/front_fr.4.400.jpg,0
44404,train,3043641/front_fr.4.400.jpg,8
44405,train,30/821/301/7811/front_fr.6.400.jpg,8
44406,train,31/000/500/4145/front_sr.5.400.jpg,1
44407,train,31/009/900/0566/front_en.3.400.jpg,3;9;16
44408,train,31/009/900/5899/front_fr.8.400.jpg,3;9;16
44409,train,31/011/500/9795/front_fr.27.400.jpg,1;27
44410,train,31/014/600/2642/front_fr.3.400.jpg,12
44411,train,31/020/600/9741/front_fr.3.400.jpg,1
44412,test,31/027/400/3436/front_fr.4.400.jpg,8
44413,train,3139795/front_it.3.400.jpg,0
44414,train,3175366/front_fr.4.400.jpg,3;9;16
44415,train,31/999/001/9400/front_fr.3.400.jpg,0
44416,train,31/999/022/7331/front_fr.34.400.jpg,0
44417,train,31/999/067/3213/front_mk.6.400.jpg,0
44418,train,31/999/162/6027/front_mk.6.400.jpg,0
44419,train,32/667/112/4773/front_en.4.400.jpg,3;24
44420,train,3390424/front_en.4.400.jpg,2;12;21
44421,train,34/803/400/0050/front_fr.6.400.jpg,2;5;6;10
44422,train,35/027/999/9945/front_fr.13.400.jpg,18;19;23
44423,train,35/200/102/2594/front_en.3.400.jpg,29
44424,train,35/220/108/2060/front_en.26.400.jpg,0
44425,train,35/220/612/4512/front_fr.11.400.jpg,0
44426,train,3581303/front_es.3.400.jpg,20
44427,train,36/000/237/2006/front_fr.4.400.jpg,0
44428,train,36/503/621/3097/front_fr.4.400.jpg,4
44429,train,38/712/800/0040/front_fr.5.400.jpg,0
44430,train,39/012/911/1004/front_fr.12.400.jpg,19
44431,train,39/102/000/4211/front_fr.3.400.jpg,15;19
44432,train,39/122/920/3507/front_en.3.400.jpg,29
44433,train,39/150/091/4276/front_fr.4.400.jpg,3;9
44434,train,39/150/130/2928/front_en.4.400.jpg,26
44435,train,39/150/773/1500/front_en.3.400.jpg,12;16
44436,train,39/150/939/0521/front_en.6.400.jpg,12;16
44437,train,39/150/939/3676/front_fr.20.400.jpg,12;16
44438,train,39/151/095/1261/front_en.3.400.jpg,8
44439,train,39/151/707/0903/front_en.3.400.jpg,8
44440,train,39/151/759/0951/front_en.3.400.jpg,7;11
44441,train,39/151/759/3358/front_fr.8.400.jpg,1;27
44442,train,39/151/759/3624/front_fr.8.400.jpg,3;9
44443,train,39/151/871/1126/front_en.10.400.jpg,7
44444,train,39/151/989/1209/front_es.3.400.jpg,7;11
44445,train,39/152/018/8749/front_en.26.400.jpg,8;15
44446,train,39/152/104/1739/front_fr.5.400.jpg,19;23
44447,train,39/152/327/0021/front_fr.3.400.jpg,0
44448,train,39/152/493/1198/front_en.3.400.jpg,21
44449,train,39/152/505/0065/front_en.25.400.jpg,1;13;20
44450,train,39/152/535/2558/front_en.3.400.jpg,12
44451,test,39/152/686/0649/front_en.8.400.jpg,3;9;16
44452,train,39/152/707/4922/front_fr.4.400.jpg,8;19;23
44453,train,39/152/726/0103/front_fr.4.400.jpg,1
44454,test,39/152/773/0231/front_en.18.400.jpg,3
44455,train,39/152/977/0563/front_en.4.400.jpg,0
44456,train,39/153/212/2724/front_en.3.400.jpg,1
44457,train,39/153/569/0039/front_en.3.400.jpg,3
44458,train,39/153/751/0793/front_fr.3.400.jpg,0
44459,train,39/200/006/0630/front_fr.5.400.jpg,19;23
44460,train,39/323/755/5364/front_fr.9.400.jpg,1;27
44461,train,39/713/600/2004/front_en.3.400.jpg,1;27
44462,train,39/713/600/3513/front_en.22.400.jpg,12
44463,train,39/713/900/0496/front_en.3.400.jpg,1;27
44464,train,39/719/900/0443/front_en.3.400.jpg,19;23
44465,train,4000506/front_pl.4.400.jpg,0
44466,train,40/009/000/5193/front_fr.3.400.jpg,12;16
44467,train,40/010/100/0452/front_fr.18.400.jpg,1;26
44468,train,40/010/100/1190/front_en.7.400.jpg,21
44469,train,40/010/100/4764/front_fr.4.400.jpg,8
44470,train,40/010/100/5846/front_fr.4.400.jpg,8
44471,train,40/010/100/6935/front_fr.4.400.jpg,4
44472,train,40/010/100/7147/front_fr.14.400.jpg,4
44473,train,40/010/100/7659/front_fr.3.400.jpg,4;14
44474,train,40/010/100/8281/front_fr.9.400.jpg,8
44475,train,40/010/100/8779/front_fr.3.400.jpg,8
44476,train,40/010/100/9141/front_fr.20.400.jpg,19
44477,train,40/010/100/9943/front_en.3.400.jpg,3;9
44478,train,40/010/101/2028/front_fr.7.400.jpg,4;14
44479,train,40/010/101/2493/front_fr.18.400.jpg,19;23
44480,test,40/010/101/3094/front_fr.3.400.jpg,4
44481,train,40/010/101/4282/front_fr.8.400.jpg,7;22
44482,train,40/010/101/4763/front_fr.32.400.jpg,2;5;6;17
44483,train,40/010/101/9102/front_fr.18.400.jpg,19;23
44484,train,40/010/101/9447/front_fr.3.400.jpg,3;9
44485,test,40/010/102/0016/front_fr.10.400.jpg,8
44486,train,40/010/102/5295/front_fr.4.400.jpg,3;9
44487,train,40/010/102/5899/front_fr.3.400.jpg,1;20
44488,train,40/010/102/6841/front_fr.32.400.jpg,8
44489,train,40/010/102/7282/front_en.41.400.jpg,2
44490,train,40/010/102/7848/front_fr.4.400.jpg,4;14
44491,train,40/010/103/0534/front_fr.16.400.jpg,19;23
44492,train,40/010/103/6710/front_fr.16.400.jpg,7;11
44493,train,40/010/103/7793/front_fr.15.400.jpg,3;8
44494,train,40/010/103/8202/front_fr.3.400.jpg,8
44495,train,40/010/104/0182/front_fr.4.400.jpg,19
44496,train,40/010/104/0755/front_fr.14.400.jpg,7;11
44497,train,40/010/104/3510/front_fr.4.400.jpg,8
44498,train,40/010/104/3831/front_fr.3.400.jpg,29
44499,train,40/010/104/6832/front_fr.21.400.jpg,7;11
44500,train,40/010/104/7594/front_fr.4.400.jpg,2;5;6;10
44501,train,40/010/104/7808/front_fr.4.400.jpg,7;11
44502,test,40/010/104/9314/front_fr.4.400.jpg,2;5;6;10
44503,train,40/010/104/9659/front_fr.4.400.jpg,3;9
44504,train,40/010/105/0709/front_fr.4.400.jpg,8
44505,train,40/010/105/1546/front_fr.13.400.jpg,0
44506,train,40/010/105/4943/front_fr.11.400.jpg,4;14
44507,train,40/010/105/6152/front_fr.5.400.jpg,19
44508,train,40/010/105/6558/front_fr.3.400.jpg,12;16
44509,train,40/010/106/0210/front_fr.16.400.jpg,2;5;6;10
44510,train,40/010/106/0388/front_fr.23.400.jpg,4;14
44511,train,40/010/106/1613/front_fr.4.400.jpg,4;14
44512,train,40/010/106/2177/front_fr.17.400.jpg,4;14
44513,train,40/010/106/3303/front_fr.6.400.jpg,4;14
44514,train,40/010/106/3495/front_fr.3.400.jpg,4
44515,train,40/010/106/4072/front_fr.13.400.jpg,4
44516,train,40/010/106/4393/front_fr.4.400.jpg,8
44517,train,40/010/106/5444/front_fr.4.400.jpg,8
44518,train,40/010/106/6281/front_fr.4.400.jpg,8
44519,train,40/010/106/8162/front_fr.3.400.jpg,8
44520,train,40/010/106/9176/front_nl.30.400.jpg,29
44521,train,40/010/107/0691/front_en.3.400.jpg,8
44522,train,40/010/107/1162/front_fr.3.400.jpg,4
44523,train,40/010/107/2466/front_fr.3.400.jpg,7;11;12
44524,train,40/010/107/2800/front_fr.3.400.jpg,19;23
44525,train,40/010/107/4422/front_fr.24.400.jpg,12;16
44526,train,40/010/107/4637/front_fr.8.400.jpg,15;17
44527,train,40/010/107/5139/front_fr.3.400.jpg,8
44528,train,40/010/107/6549/front_fr.3.400.jpg,8
44529,train,40/010/107/6846/front_fr.3.400.jpg,4;14
44530,train,40/010/107/7508/front_fr.17.400.jpg,7;11
44531,test,40/010/107/8598/front_fr.8.400.jpg,1;13;20
44532,train,40/010/107/9496/front_fr.3.400.jpg,3
44533,train,40/010/108/1062/front_fr.3.400.jpg,8
44534,train,40/010/108/2953/front_fr.3.400.jpg,4;14
44535,train,40/010/108/4384/front_fr.3.400.jpg,4;14
44536,test,40/010/111/7273/front_fr.4.400.jpg,18;29
44537,train,40/010/116/1580/front_fr.16.400.jpg,0
44538,train,40/010/116/6608/front_fr.19.400.jpg,3;18
44539,test,40/010/116/7278/front_fr.4.400.jpg,0
44540,train,40/010/116/9708/front_fr.13.400.jpg,17;18
44541,train,40/010/117/0445/front_fr.3.400.jpg,3;9
44542,train,40/010/117/3736/front_fr.16.400.jpg,18;29
44543,train,40/010/117/7314/front_fr.7.400.jpg,7;11;22
44544,train,40/010/120/3990/front_fr.28.400.jpg,15
44545,train,40/010/121/3227/front_fr.11.400.jpg,2;5;6;25
44546,test,40/010/121/3975/front_fr.10.400.jpg,2;12;21
44547,train,40/010/121/9205/front_fr.15.400.jpg,2
44548,train,40/010/122/5688/front_fr.12.400.jpg,2;5;6;10
44549,test,40/010/122/8900/front_fr.9.400.jpg,3;9;21
44550,train,40/010/123/8770/front_fr.29.400.jpg,12;16
44551,train,40/010/124/2562/front_fr.14.400.jpg,3
44552,train,40/010/124/3385/front_fr.7.400.jpg,2;5;6;10
44553,train,40/010/124/5525/front_fr.3.400.jpg,8
44554,train,40/010/124/7789/front_fr.3.400.jpg,2;5;6;25
44555,train,40/010/124/9714/front_fr.19.400.jpg,4;14
44556,train,40/010/125/0093/front_fr.4.400.jpg,12;16
44557,train,40/010/125/5036/front_fr.25.400.jpg,7;22
44558,train,40/010/125/5425/front_fr.4.400.jpg,2;5;6;10
44559,train,40/010/125/6491/front_fr.29.400.jpg,3;24
44560,train,40/010/125/6736/front_fr.4.400.jpg,8
44561,train,40/010/125/7290/front_fr.11.400.jpg,3;24
44562,train,40/010/125/7993/front_es.3.400.jpg,4
44563,train,40/010/125/8129/front_fr.4.400.jpg,21
44564,train,40/010/125/8518/front_fr.4.400.jpg,1;20
44565,train,40/010/125/9416/front_fr.4.400.jpg,8
44566,train,40/010/125/9652/front_fr.3.400.jpg,3;9
44567,train,40/010/126/0269/front_en.12.400.jpg,12;16
44568,train,40/010/130/2617/front_fr.13.400.jpg,8
44569,train,40/011/100/0695/front_fr.17.400.jpg,2
44570,train,40/011/100/0985/front_fr.22.400.jpg,2
44571,train,40/011/100/5300/front_fr.4.400.jpg,21
44572,train,40/011/100/6635/front_fr.3.400.jpg,21
44573,train,40/011/100/8158/front_fr.15.400.jpg,7;11
44574,train,40/011/101/0311/front_fr.4.400.jpg,7;11
44575,train,40/011/101/2346/front_fr.4.400.jpg,17;18
44576,test,40/011/101/4050/front_fr.3.400.jpg,7;11
44577,train,40/011/102/7692/front_fr.4.400.jpg,3
44578,train,40/011/104/2251/front_fr.15.400.jpg,3;24
44579,train,40/011/105/0683/front_sr.6.400.jpg,1;27
44580,train,40/011/105/1659/front_fr.22.400.jpg,1;27
44581,train,40/011/105/2274/front_nl.19.400.jpg,1;27
44582,train,40/011/105/3844/front_fr.15.400.jpg,1;27
44583,train,40/011/105/7972/front_fr.4.400.jpg,1;27
44584,train,40/011/107/2883/front_nl.3.400.jpg,1;13;20
44585,train,40/011/108/7726/front_fr.10.400.jpg,12;16
44586,train,40/011/108/7900/front_fr.20.400.jpg,12;16
44587,train,40/011/109/3932/front_fr.4.400.jpg,17
44588,train,40/011/109/9781/front_fr.15.400.jpg,1;27
44589,train,40/011/110/7738/front_fr.5.400.jpg,3;9
44590,train,40/011/111/1353/front_fr.3.400.jpg,18
44591,train,40/011/111/3401/front_fr.4.400.jpg,7;11
44592,train,40/011/111/7102/front_fr.4.400.jpg,18
44593,test,40/011/113/1399/front_fr.3.400.jpg,19;23
44594,train,40/011/114/3637/front_fr.5.400.jpg,8
44595,test,40/011/114/5594/front_fr.4.400.jpg,8;18
44596,train,40/011/119/6305/front_fr.4.400.jpg,0
44597,train,40/011/127/0111/front_fr.14.400.jpg,15
44598,train,40/011/127/3327/front_fr.3.400.jpg,15;29
44599,train,40/011/127/4690/front_fr.3.400.jpg,3;15
44600,train,40/011/127/5314/front_en.4.400.jpg,8
44601,train,40/011/128/4309/front_fr.6.400.jpg,15;17
44602,train,40/011/129/5428/front_fr.14.400.jpg,19
44603,train,40/011/132/6788/front_fr.4.400.jpg,29
44604,train,40/011/152/5341/front_fr.20.400.jpg,3;9;16
44605,train,40/011/161/9811/front_fr.10.400.jpg,1
44606,train,40/011/173/4347/front_fr.12.400.jpg,19;23
44607,test,40/011/200/7341/front_fr.31.400.jpg,4;14
44608,test,40/011/211/2403/front_fr.25.400.jpg,2;5;6;10
44609,train,40/011/212/0200/front_fr.19.400.jpg,3;9
44610,train,40/011/212/2105/front_fr.21.400.jpg,17
44611,train,40/011/212/6905/front_fr.3.400.jpg,2;5;6;10
44612,test,40/011/214/2806/front_fr.18.400.jpg,17
44613,train,40/011/214/6507/front_fr.4.400.jpg,2;5;6;10
44614,train,40/011/214/8808/front_fr.10.400.jpg,2;17
44615,train,40/011/215/3208/front_fr.19.400.jpg,17
44616,train,40/011/215/9101/front_fr.12.400.jpg,2;5;6
44617,train,40/011/216/6109/front_fr.14.400.jpg,2;5;6;10
44618,test,40/011/217/5606/front_fr.5.400.jpg,2;5;6;10
44619,train,40/011/218/5131/front_fr.4.400.jpg,1
44620,train,40/011/219/3808/front_fr.4.400.jpg,17
44621,train,40/011/220/0506/front_fr.3.400.jpg,8;19;23
44622,train,40/011/220/4511/front_en.15.400.jpg,8
44623,train,40/011/220/9400/front_fr.4.400.jpg,8
44624,test,40/011/221/5005/front_fr.26.400.jpg,8
44625,train,40/011/221/8303/front_fr.4.400.jpg,19;23
44626,test,40/011/223/0015/front_fr.10.400.jpg,8
44627,train,40/011/224/5408/front_fr.19.400.jpg,8
44628,train,40/011/225/5018/front_fr.4.400.jpg,8
44629,train,40/011/225/8910/front_fr.4.400.jpg,19;23
44630,train,40/011/226/1323/front_fr.4.400.jpg,8
44631,train,40/011/226/8407/front_en.32.400.jpg,19
44632,train,40/011/226/8957/front_fr.4.400.jpg,4
44633,train,40/011/227/5009/front_fr.4.400.jpg,8
44634,train,40/011/227/9953/front_fr.4.400.jpg,19
44635,train,40/011/228/0706/front_fr.3.400.jpg,17
44636,train,40/011/229/1832/front_fr.8.400.jpg,3;15
44637,train,40/011/229/3201/front_fr.12.400.jpg,19
44638,train,40/011/229/5007/front_fr.15.400.jpg,8
44639,train,40/011/229/9401/front_fr.13.400.jpg,19;23
44640,train,40/011/231/4845/front_fr.11.400.jpg,7;22
44641,train,40/011/232/2727/front_fr.4.400.jpg,8
44642,train,40/011/235/2809/front_fr.19.400.jpg,0
44643,test,40/011/236/2402/front_fr.30.400.jpg,12
44644,train,40/011/236/7100/front_fr.33.400.jpg,0
44645,test,40/011/236/8107/front_fr.34.400.jpg,0
44646,train,40/011/238/0444/front_fr.3.400.jpg,2;5;6;10
44647,train,40/011/238/8549/front_fr.34.400.jpg,7;11
44648,train,40/011/239/4403/front_fr.14.400.jpg,7;22
44649,train,40/011/239/7947/front_fr.4.400.jpg,3
44650,train,40/011/245/0369/front_fr.4.400.jpg,12
44651,train,40/011/248/1349/front_fr.4.400.jpg,8
44652,train,40/011/248/7808/front_fr.4.400.jpg,8
44653,train,40/011/249/2703/front_fr.6.400.jpg,8
44654,test,40/011/249/3601/front_fr.4.400.jpg,8
44655,test,40/011/249/9856/front_fr.17.400.jpg,3;9
44656,train,40/011/251/0513/front_fr.5.400.jpg,4
44657,train,40/011/252/2905/front_fr.4.400.jpg,4
44658,test,40/011/252/5142/front_fr.30.400.jpg,12
44659,train,40/011/254/9940/front_fr.10.400.jpg,4;14
44660,train,40/011/256/6107/front_fr.4.400.jpg,4;14
44661,train,40/011/271/7264/front_fr.10.400.jpg,4;14
44662,train,40/011/271/9213/front_fr.23.400.jpg,4
44663,train,40/011/272/2916/front_fr.10.400.jpg,4;14
44664,train,40/011/273/1604/front_fr.13.400.jpg,2;5;6;10
44665,test,40/011/278/1302/front_fr.4.400.jpg,2;5;6;10;12
44666,train,40/011/280/6401/front_fr.13.400.jpg,3;24
44667,train,40/011/282/7208/front_fr.12.400.jpg,1
44668,train,40/011/284/0207/front_fr.3.400.jpg,3;24
44669,train,40/011/285/2903/front_fr.3.400.jpg,3;24
44670,train,40/011/293/3800/front_fr.4.400.jpg,8
44671,train,40/011/293/8508/front_fr.4.400.jpg,8
44672,train,40/011/300/4851/front_fr.4.400.jpg,0
44673,train,40/011/301/4904/front_fr.8.400.jpg,1;20
44674,train,40/011/301/6267/front_fr.23.400.jpg,8
44675,train,40/011/302/1254/front_fr.7.400.jpg,3
44676,train,40/011/302/4071/front_fr.5.400.jpg,8
44677,train,40/011/302/8123/front_fr.14.400.jpg,7;11
44678,train,40/011/302/9656/front_fr.24.400.jpg,18
44679,test,40/011/304/2280/front_fr.14.400.jpg,8
44680,train,40/011/304/4857/front_en.22.400.jpg,26
44681,test,40/011/304/8060/front_fr.21.400.jpg,18;29
44682,train,40/011/350/3620/front_fr.18.400.jpg,7;11
44683,train,40/011/351/2141/front_fr.20.400.jpg,8
44684,train,40/011/352/1006/front_nl.18.400.jpg,12;16
44685,train,40/011/352/1198/front_fr.9.400.jpg,3;9;16
44686,train,40/011/352/3093/front_fr.4.400.jpg,0
44687,train,40/011/352/9231/front_fr.3.400.jpg,0
44688,train,40/011/353/1210/front_fr.11.400.jpg,3;9;28
44689,train,40/011/353/1586/front_fr.3.400.jpg,0
44690,train,40/011/353/8882/front_fr.3.400.jpg,3;9;16
44691,train,40/011/354/0557/front_fr.10.400.jpg,1;20
44692,train,40/011/354/4128/front_fr.4.400.jpg,3;9
44693,train,40/011/354/8249/front_fr.4.400.jpg,7;22
44694,train,40/011/354/8652/front_fr.6.400.jpg,7;22
44695,train,40/011/355/5698/front_fr.8.400.jpg,26
44696,train,40/011/356/2528/front_fr.4.400.jpg,0
44697,train,40/011/356/5468/front_fr.15.400.jpg,18;29
44698,train,40/011/356/7813/front_fr.20.400.jpg,1;27
44699,train,40/011/356/9404/front_fr.13.400.jpg,8
44700,train,40/011/357/6969/front_fr.41.400.jpg,8
44701,train,40/011/358/1154/front_fr.10.400.jpg,7;11
44702,test,40/011/358/2946/front_fr.33.400.jpg,4;14
44703,train,40/011/358/5367/front_fr.18.400.jpg,8
44704,train,40/011/358/6395/front_fr.4.400.jpg,0
44705,train,40/011/359/0361/front_fr.4.400.jpg,0
44706,train,40/011/359/2112/front_fr.4.400.jpg,3;9
44707,train,40/011/359/4420/front_fr.4.400.jpg,0
44708,train,40/011/359/5502/front_fr.3.400.jpg,29
44709,train,40/011/360/9438/front_fr.21.400.jpg,3;9
44710,train,40/011/360/9827/front_fr.15.400.jpg,15
44711,train,40/011/361/0564/front_fr.4.400.jpg,8
44712,train,40/011/361/0748/front_fr.3.400.jpg,3;9
44713,train,40/011/361/0908/front_fr.25.400.jpg,29
44714,test,40/011/361/1028/front_en.10.400.jpg,3;9
44715,train,40/011/361/1271/front_fr.4.400.jpg,3;9;16
44716,train,40/011/361/1479/front_fr.4.400.jpg,3;9;16
44717,train,40/011/361/4197/front_fr.17.400.jpg,1;20
44718,train,40/011/361/4333/front_fr.4.400.jpg,1;20
44719,train,40/011/361/4739/front_fr.13.400.jpg,1;20
44720,train,40/011/361/4852/front_fr.16.400.jpg,1;20
44721,train,40/011/361/5538/front_fr.14.400.jpg,3;9;16
44722,train,40/011/362/6121/front_fr.3.400.jpg,12;16
44723,train,40/011/362/8071/front_fr.15.400.jpg,12;16
44724,train,40/011/363/8858/front_fr.13.400.jpg,12;16
44725,train,40/011/364/0240/front_fr.3.400.jpg,8
44726,train,40/011/364/3098/front_fr.18.400.jpg,3;24
44727,train,40/011/364/3463/front_fr.20.400.jpg,1;20
44728,train,40/011/364/4521/front_fr.14.400.jpg,8
44729,train,40/011/364/8963/front_fr.3.400.jpg,2
44730,train,40/011/365/3080/front_fr.43.400.jpg,7;11
44731,train,40/011/365/3684/front_fr.6.400.jpg,1;20
44732,train,40/011/365/5558/front_fr.3.400.jpg,3;9;16
44733,train,40/011/365/5893/front_fr.3.400.jpg,3;9;28
44734,train,40/011/365/6678/front_fr.3.400.jpg,1;27
44735,train,40/011/365/9341/front_fr.3.400.jpg,3
44736,train,40/011/366/0149/front_fr.3.400.jpg,19;23
44737,train,40/011/366/5700/front_en.21.400.jpg,3;9;16
44738,train,40/011/366/6585/front_fr.3.400.jpg,0
44739,test,40/011/366/7643/front_fr.3.400.jpg,12
44740,train,40/011/366/7865/front_fr.13.400.jpg,0
44741,train,40/011/366/8428/front_fr.15.400.jpg,12
44742,test,40/011/367/0742/front_fr.3.400.jpg,12
44743,train,40/011/367/1411/front_fr.3.400.jpg,15;17
44744,train,40/011/367/2807/front_fr.12.400.jpg,12;16
44745,train,40/011/368/3018/front_fr.3.400.jpg,3
44746,test,40/011/368/3575/front_fr.3.400.jpg,29
44747,train,40/011/368/4527/front_fr.3.400.jpg,3;9;16
44748,train,40/011/368/9621/front_fr.10.400.jpg,1;20
44749,train,40/011/368/9881/front_fr.3.400.jpg,3;9;16
44750,train,40/011/369/5783/front_fr.3.400.jpg,1;27
44751,train,40/011/369/6063/front_fr.15.400.jpg,1;20
44752,train,40/011/370/0241/front_fr.3.400.jpg,8
44753,train,40/011/517/7041/front_fr.4.400.jpg,0
44754,train,40/011/753/6853/front_nl.13.400.jpg,0
44755,train,40/011/900/7900/front_fr.18.400.jpg,8
44756,train,40/011/901/2492/front_fr.16.400.jpg,17
44757,train,40/011/901/3642/front_fr.9.400.jpg,2;5;6;25
44758,train,40/011/901/4694/front_fr.10.400.jpg,4
44759,train,40/011/901/5769/front_fr.8.400.jpg,2;5;6
44760,train,40/011/901/7374/front_fr.31.400.jpg,2;5;6;25
44761,train,40/011/901/8340/front_fr.13.400.jpg,7;11
44762,train,40/011/950/5291/front_fr.4.400.jpg,26
44763,train,40/011/950/6922/front.3.400.jpg,0;2;5;6;25
44764,train,40/011/951/3227/front_fr.4.400.jpg,0
44765,train,40/011/951/3913/front_fr.4.400.jpg,8
44766,train,40/011/951/5153/front_fr.20.400.jpg,8
44767,train,40/011/951/6945/front_fr.7.400.jpg,2;5;6;25
44768,train,40/011/951/7744/front_fr.20.400.jpg,8
44769,train,40/011/951/8857/front_fr.37.400.jpg,8
44770,train,40/011/951/9205/front_fr.3.400.jpg,8
44771,train,40/011/951/9663/front_fr.13.400.jpg,3;24
44772,train,40/011/951/9939/front_fr.13.400.jpg,4;14
44773,train,40/011/952/0812/front_fr.16.400.jpg,29
44774,train,40/011/952/2953/front_fr.4.400.jpg,8
44775,train,40/011/952/3745/front_fr.4.400.jpg,8
